"","year","university","school","degree","employment_rate_overall","employment_rate_ft_perm","basic_monthly_mean","basic_monthly_median","gross_monthly_mean","gross_monthly_median","gross_mthly_25_percentile","gross_mthly_75_percentile","SGP_Fees","SGP_PR_Fees","IGP_Alevel_10th percentile","IGP_Poly_10th percentile","X","mbti_types"
"710",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Hons)",94.9,80.7,4459,4000,4579,4000,3600,5000,9600,13450,"AAB/C","3.65",136,"ENTP - The Visionary"
"711",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Hons)",94.9,80.7,4459,4000,4579,4000,3600,5000,9600,13450,"AAB/C","3.65",143,"ENFP - The Champion"
"712",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Hons)",94.9,80.7,4459,4000,4579,4000,3600,5000,9600,13450,"AAB/C","3.65",150,"INFP - The Healer"
"713",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Hons)",94.9,80.7,4459,4000,4579,4000,3600,5000,9600,13450,"AAB/C","3.65",157,"ENFJ - The Teacher"
"714",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",686,"ENTP - The Visionary"
"715",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",689,"ENFP - The Champion"
"716",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",692,"INFP - The Healer"
"717",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",695,"ISTJ - The Inspector"
"718",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",698,"ESTJ - The Supervisor"
"719",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",701,"ESFJ - The Provider"
"720",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",704,"ENTJ - The Commander"
"721",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",707,"ISTP - The Crafter"
"722",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",710,"INTP - The Architect"
"723",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",713,"INTJ - The Mastermind"
"724",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",716,"ENFJ - The Teacher"
"725",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy)",90.9,63.6,4443,3500,4443,3500,2800,5500,9600,13450,"AAB/B","3.7",719,"ISFJ - The Protector"
"726",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",685,"ENTP - The Visionary"
"727",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",688,"ENFP - The Champion"
"728",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",691,"INFP - The Healer"
"729",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",694,"ISTJ - The Inspector"
"730",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",697,"ESTJ - The Supervisor"
"731",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",700,"ESFJ - The Provider"
"732",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",703,"ENTJ - The Commander"
"733",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",706,"ISTP - The Crafter"
"734",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",709,"INTP - The Architect"
"735",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",712,"INTJ - The Mastermind"
"736",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",715,"ENFJ - The Teacher"
"737",2020,"National University of Singapore","NUS Business School","Bachelor of Business Administration (Accountancy) (Hons)",96.8,92.1,3951,3400,4050,3500,3000,4425,9600,13450,"AAB/B","3.7",718,"ISFJ - The Protector"
"738",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",729,"ENTJ - The Commander"
"739",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",732,"ENTP - The Visionary"
"740",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",735,"ISTJ - The Inspector"
"741",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",738,"ISFP - The Composer"
"742",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",741,"ISTP - The Crafter"
"743",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",744,"INTP - The Architect"
"744",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",747,"ESTP - The Promoter"
"745",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",750,"INTJ - The Mastermind"
"746",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",753,"ENFP - The Champion"
"747",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",756,"ISFJ - The Protector"
"748",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1097,"ENFP - The Champion"
"749",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1098,"ENTP - The Visionary"
"750",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1099,"INFJ - The Counselor"
"751",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1100,"ISFP - The Composer"
"752",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1101,"ESTP - The Promoter"
"753",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1102,"ESTJ - The Supervisor"
"754",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1103,"ISTJ - The Inspector"
"755",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1104,"ISTP - The Crafter"
"756",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1105,"ENFJ - The Teacher"
"757",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1106,"ESFP - The Performer"
"758",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1107,"ESFJ - The Provider"
"759",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1108,"INTP - The Architect"
"760",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Computer Science)",97.1,92.6,5576,5100,5735,5243,4400,6316,8200,11500,"AAA/A","3.86",1109,"ENTJ - The Commander"
"761",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Security)",90.9,90.9,4620,4650,4746,5000,4200,5300,8200,11500,NA,NA,851,"ESTP - The Promoter"
"762",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Security)",90.9,90.9,4620,4650,4746,5000,4200,5300,8200,11500,NA,NA,855,"ISFJ - The Protector"
"763",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Security)",90.9,90.9,4620,4650,4746,5000,4200,5300,8200,11500,NA,NA,859,"ENTP - The Visionary"
"764",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Security)",90.9,90.9,4620,4650,4746,5000,4200,5300,8200,11500,NA,NA,863,"ISTJ - The Inspector"
"765",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Systems)",98.6,93.1,4591,4495,4764,4500,4000,5400,8200,11500,"AAA/A","3.75",853,"ESTP - The Promoter"
"766",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Systems)",98.6,93.1,4591,4495,4764,4500,4000,5400,8200,11500,"AAA/A","3.75",857,"ISFJ - The Protector"
"767",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Systems)",98.6,93.1,4591,4495,4764,4500,4000,5400,8200,11500,"AAA/A","3.75",861,"ENTP - The Visionary"
"768",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Systems)",98.6,93.1,4591,4495,4764,4500,4000,5400,8200,11500,"AAA/A","3.75",865,"ISTJ - The Inspector"
"769",2020,"National University of Singapore","School of Computing","Bachelor of Computing (Information Systems)",98.6,93.1,4591,4495,4764,4500,4000,5400,8200,11500,"AAA/A","3.75",1138,"INTJ - The Mastermind"
"770",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",74,"ESTJ - The Supervisor"
"771",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",81,"ESFJ - The Provider"
"772",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",88,"ISTJ - The Inspector"
"773",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",95,"ISTP - The Crafter"
"774",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",102,"ENTJ - The Commander"
"775",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",109,"INTJ - The Mastermind"
"776",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",116,"ISFJ - The Protector"
"777",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",123,"INTP - The Architect"
"778",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",130,"ENTP - The Visionary"
"779",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",137,"ENFP - The Champion"
"780",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",144,"INFP - The Healer"
"781",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",151,"ENFJ - The Teacher"
"782",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",964,"ISTJ - The Inspector"
"783",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",968,"ESFP - The Performer"
"784",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",972,"ESTP - The Promoter"
"785",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",976,"INTP - The Architect"
"786",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",980,"ESFJ - The Provider"
"787",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",984,"ENFP - The Champion"
"788",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",988,"ISTP - The Crafter"
"789",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",992,"ENFJ - The Teacher"
"790",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",996,"ESTJ - The Supervisor"
"791",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",1000,"ENTJ - The Commander"
"792",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",1004,"INFJ - The Counselor"
"793",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",1008,"ENTP - The Visionary"
"794",2020,"National University of Singapore","School of Computing","Bachelor of Science (Business Analytics)",98,84.3,4985,5000,5094,5000,4480,5800,8200,11500,"AAA/A","3.83",1012,"ISFP - The Composer"
"795",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",5,"ENFP - The Champion"
"796",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",11,"INTJ - The Mastermind"
"797",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",17,"ISFJ - The Protector"
"798",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",23,"ISTP - The Crafter"
"799",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",29,"INTP - The Architect"
"800",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",35,"INFJ - The Counselor"
"801",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",41,"ENFJ - The Teacher"
"802",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",47,"INFP - The Healer"
"803",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",53,"ESFP - The Performer"
"804",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",59,"ESTP - The Promoter"
"805",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",65,"ISFP - The Composer"
"806",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",71,"ENTJ - The Commander"
"807",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1017,"INFJ - The Counselor"
"808",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1019,"ENTP - The Visionary"
"809",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1021,"ISTP - The Crafter"
"810",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1023,"ENTJ - The Commander"
"811",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1025,"INFP - The Healer"
"812",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1027,"ISFJ - The Protector"
"813",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1029,"ISTJ - The Inspector"
"814",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1031,"INTP - The Architect"
"815",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1033,"ESTP - The Promoter"
"816",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1035,"ESFP - The Performer"
"817",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Architecture)",94,91,3984,4000,4058,4000,3650,4300,8850,12400,"BCC/C","3.45",1037,"ISFP - The Composer"
"818",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",6,"ENFP - The Champion"
"819",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",12,"INTJ - The Mastermind"
"820",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",18,"ISFJ - The Protector"
"821",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",24,"ISTP - The Crafter"
"822",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",30,"INTP - The Architect"
"823",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",36,"INFJ - The Counselor"
"824",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",42,"ENFJ - The Teacher"
"825",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",48,"INFP - The Healer"
"826",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",54,"ESFP - The Performer"
"827",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",60,"ESTP - The Promoter"
"828",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",66,"ISFP - The Composer"
"829",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",72,"ENTJ - The Commander"
"830",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",760,"INFP - The Healer"
"831",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",763,"ISFP - The Composer"
"832",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",766,"INTJ - The Mastermind"
"833",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",769,"INFJ - The Counselor"
"834",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",772,"ENFP - The Champion"
"835",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",775,"ISFJ - The Protector"
"836",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",778,"ESFP - The Performer"
"837",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",781,"ENFJ - The Teacher"
"838",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",1140,"ISTP - The Crafter"
"839",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",1141,"ENTP - The Visionary"
"840",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",1142,"ESTP - The Promoter"
"841",2020,"National University of Singapore","School of Design & Environment","Bachelor of Arts (Industrial Design)",90.3,22.6,3417,3500,3417,3500,3000,3500,8200,11500,"BBC/B","3.54",1143,"ESTJ - The Supervisor"
"842",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",375,"ESFP - The Performer"
"843",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",398,"ISTJ - The Inspector"
"844",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",421,"ISTP - The Crafter"
"845",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",444,"ENFP - The Champion"
"846",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",467,"INFJ - The Counselor"
"847",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",490,"ENFJ - The Teacher"
"848",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",513,"ESTJ - The Supervisor"
"849",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",536,"INTP - The Architect"
"850",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",559,"ESTP - The Promoter"
"851",2020,"National University of Singapore","School of Design & Environment","Bachelor of Science (Project and Facilities Management)",92.2,66.7,3338,3200,3400,3200,3000,3500,8200,11500,"CCC/B","3.43",582,"ISFP - The Composer"
